"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"PC-RIF-2"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RIF-2"	"PC_Rif2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RIF-3"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RIF-3"	"PC_Rif3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RIFPSORA-1"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RIFPSORA-1"	"PC_RifPso1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RIFPSORA-2"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RIFPSORA-2"	"PC_RifPso2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RIFPSORA-3"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RIFPSORA-3"	"PC_RRA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RPA-1"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RPA-1"	"PC_RPA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RPA-2"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RPA-2"	"PC_RPA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RPA-3"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RPA-3"	"PC_RPA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RRA-1"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RRA-1"	"PC_RRA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RRA-2"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RRA-2"	"PC_RRA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-RRA-3"	"Extraction"	""	"none"	"N2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-RRA-3"	"PC_RRA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-1"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-1"	"PC_eat-2_1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-2"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-2"	"PC_eat-2_2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-3"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-3"	"PC_eat-2_3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-RRA-1"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-RRA-1"	"PC_eat-2_RRA1.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-RRA-2"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-RRA-2"	"PC_eat-2_RRA2.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
"PC-EAT-2-RRA-3"	"Extraction"	""	"none"	"EAT-2-PC"	"Chromatography"	"Agilent 1290 Infinity UHPLC"	""	""	"ZORBAX Eclipse Plus C18 (1.8 µm, 2.1 mm x 50 mm; Agilent Technologies)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"MRM"	"Agilent 6490 Triple Quadrupole"	""	""	"electrospray ionization"	"MS"	"http://purl.obolibrary.org/obo/MS_1000073"	"triple quadrupole"	""	""	"PC-EAT-2-RRA-3"	"PC_eat-2_RRA3.d.7z"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls648_PC_mass_spectrometry_v2_maf.tsv"
