"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f32_H2051"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f33_H2054"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f34_H2056"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f35_H2060"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f36_H2061"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f37_H2063"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f38_H2070"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f39_H2077"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f40_H2088"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f41_H2107"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f42_H2108"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f43_H2117"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f44_H2132"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f45_H2133"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f46_H2134"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f4_H1857"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f50_H1848"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f5_H1863"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f6_H1912"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f7_H1913"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f8_H1918"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"subcutaneous adipose tissue"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002190"	"Sample collection"	"fat_CW-f9_H1919"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i10_H1920"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i11_H1921"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i12_H1928"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i13_H1930"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i14_H1931"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i15_H1933"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i16_H1937"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i17_H1939"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i18_H1943"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i19_H1948"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i1_H1717"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i20_H1950"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i21_H1955"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i22_H1956"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i23_H1957"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i24_H1961"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i25_H1962"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i26_H1980"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i27_H1981"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i28_H2002"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i29_H2016"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i2_H1784"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i30_H2017"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i31_H2027"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i32_H2051"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i34_H2056"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i35_H2060"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i36_H2061"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i37_H2063"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i38_H2070"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i39_H2077"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i40_H2088"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i41_H2107"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i42_H2108"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i43_H2117"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i44_H2132"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i45_H2133"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i46_H2134"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i4_H1857"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i50_H1848"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i5_H1863"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i6_H1912"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i7_H1913"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i8_H1918"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"islet of Langerhans"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0000006"	"Sample collection"	"islet_CW-i9_H1919"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l10_H1920"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l11_H1921"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l12_H1928"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l13_H1930"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l14_H1931"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l15_H1933"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l16_H1937"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l17_H1939"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l18_H1943"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l19_H1948"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l1_H1717"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l20_H1950"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l21_H1955"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l22_H1956"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l23_H1957"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l24_H1961"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l25_H1962"
"EXODIAB"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"liver"	"EFO"	"http://purl.obolibrary.org/obo/UBERON_0002107"	"Sample collection"	"liver_CW-l26_H1980"
