"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"
"WTA41"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA41-11S_1-C,6_01_27744"
"WTA41"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA41-12S_1-C,6_01_27815"
"WTA41"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA41-21S_2-C,6_01_27780"
"WTA41"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA41-22S_2-C,6_01_27850"
"WTA44"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA44-11_1-C,6_01_28954"
"WTA44"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA44-12_1-C,6_01_29019"
"WTA44"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA44-21_2-A,1_01_28985"
"WTA44"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA44-22_2-A,1_01_29050"
"WTA49"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA49-11_1-C,8_01_28956"
"WTA49"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA49-12_1-C,8_01_29021"
"WTA49"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA49-21_2-A,3_01_28987"
"WTA49"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA49-22_2-A,3_01_29052"
"WTA50"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA50-11S_1-A,6_01_27727"
"WTA50"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA50-12S_1-A,6_01_27798"
"WTA50"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA50-21S_2-A,6_01_27762"
"WTA50"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA50-22S_2-A,6_01_27833"
"WTA51"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA51-11_1-D,1_01_28957"
"WTA51"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA51-12_1-D,1_01_29022"
"WTA51"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA51-21_2-A,4_01_28988"
"WTA51"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA51-22_2-A,4_01_29053"
"WTA52"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA52-11_1-A,1_01_28931"
"WTA52"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA52-12_1-A,1_01_28996"
"WTA52"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA52-21_1-D,6_01_28964"
"WTA52"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA52-22_1-D,6_01_29029"
"WTA62"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA62-11_1-D,2_01_28958"
"WTA62"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA62-12_1-D,2_01_29023"
"WTA62"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA62-21_2-A,5_01_28989"
"WTA62"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA62-22_2-A,5_01_29054"
"WTA63"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA63-11_1-A,5_01_28935"
"WTA63"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA63-12_1-A,5_01_29000"
"WTA63"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA63-21_1-E,2_01_28968"
"WTA63"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA63-22_1-E,2_01_29033"
"WTA65"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA65-11_1-A,7_01_28937"
"WTA65"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA65-12_1-A,7_01_29002"
"WTA65"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA65-21_1-E,4_01_28970"
"WTA65"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA65-22_1-E,4_01_29035"
"WTA70"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA70-11_1-A,8_01_28938"
"WTA70"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA70-12_1-A,8_01_29003"
"WTA70"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA70-21_1-E,5_01_28971"
"WTA70"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA70-22_1-E,5_01_29036"
"WTA77"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA77-11S_1-D,6_01_27752"
"WTA77"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA77-12S_1-D,6_01_27823"
"WTA77"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA77-21S_2-D,6_01_27788"
"WTA77"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA77-22S_2-D,6_01_27860"
"WTA78"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA78-11_1-A,3_01_28933"
"WTA78"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA78-12_1-A,3_01_28998"
"WTA78"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA78-21_1-D,8_01_28966"
"WTA78"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA78-22_1-D,8_01_29031"
"WTA80"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA80-11_1-A,4_01_28934"
"WTA80"	"Arabidopsis thaliana"	"NCBITAXON"	"http://purl.obolibrary.org/obo/NCBITaxon_3702"	"rosette leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0003086"	"Sample collection"	"WTA80-12_1-A,4_01_28999"
