"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Variant]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[treatment]"	"Term Source REF"	"Term Accession Number"	"Factor Value[time of treatment]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[age]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[sex]"	"Term Source REF"	"Term Accession Number"
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s8_4_urine_6w"	"control"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s10_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s10_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s11_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s11_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s12_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s12_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s13_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s13_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s14_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s14_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s15_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s15_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s16_1_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"urine_6w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Sample collection"	"s16_2_urine_6w"	"pesticides"	""	""	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"22"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s1_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s1_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s1_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s1_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s1_5_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s2_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s2_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s2_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s2_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s2_5_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s3_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s3_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s3_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s3_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s4_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s4_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s4_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s4_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s5_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s5_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s5_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s5_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s5_5_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s6_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s6_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s6_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s6_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s6_5_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s7_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s7_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s7_3_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s7_4_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s8_1_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s8_2_liver_52w"	"control"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"F"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s8_3_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s8_4_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
"liver_52w"	"Mus musculus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/10090"	"C57BL/6J"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0000606"	"liver"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000759"	"Sample collection"	"s9_1_liver_52w"	"pesticides"	""	""	"52"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"68"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"WT"	""	""	"M"	""	""
