"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"Pos_R11"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R11"	"Pos_R11.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R12"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R12"	"Pos_R12.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R13"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R13"	"Pos_R13.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R14"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R14"	"Pos_R14.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R15"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R15"	"Pos_R15.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R16"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R16"	"Pos_R16.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R17"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R17"	"Pos_R17.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R18"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R18"	"Pos_R18.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R19"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R19"	"Pos_R19.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R20"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R20"	"Pos_R20.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R21"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R21"	"Pos_R21.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R22"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R22"	"Pos_R22.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R23"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R23"	"Pos_R23.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R24"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R24"	"Pos_R24.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R25"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R25"	"Pos_R25.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R26"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R26"	"Pos_R26.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R27"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R27"	"Pos_R27.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R28"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R28"	"Pos_R28.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R29"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R29"	"Pos_R29.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R30"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R30"	"Pos_R30.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R31"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R31"	"Pos_R31.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R32"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R32"	"Pos_R32.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R33"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R33"	"Pos_R33.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R34"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R34"	"Pos_R34.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R35"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R35"	"Pos_R35.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R36"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R36"	"Pos_R36.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R37"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R37"	"Pos_R37.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R38"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R38"	"Pos_R38.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R39"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R39"	"Pos_R39.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R40"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R40"	"Pos_R40.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R41"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R41"	"Pos_R41.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R42"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R42"	"Pos_R42.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R43"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R43"	"Pos_R43.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R44"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R44"	"Pos_R44.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R45"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R45"	"Pos_R45.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"Pos_R46"	"Extraction"	""	"none"	""	"Chromatography"	"Waters ACQUITY UPLC system"	""	""	"ACQUITY UPLC BEH C18 (1.7 µm, 2.1 mm x 100 mm; Waters)"	"reverse phase"	""	""	""	""	"Mass spectrometry"	"positive"	"60-1200 "	"Waters SYNAPT HDMS System"	""	""	"electrospray ionization"	"MS"	""	"quadrupole time-of-flight"	""	""	"Pos_R46"	"Pos_R46.raw.zip"	"Data transformation"	""	""	"Metabolite identification"	""	"m_mtbls178_POS_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
