"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"
"Glucose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glucose"
"Glucose 6 phosphate"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glucose 6 phosphate"
"Glucose FI"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glucose FI"
"Glucuronic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glucuronic acid"
"Glutamic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glutamic acid"
"Glutamine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glutamine"
"Glutaric acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glutaric acid"
"Glycelaldehyde 3 Phosphate"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glycelaldehyde 3 Phosphate"
"Glyceraldehyde 3 phosphate"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glyceraldehyde 3 phosphate"
"Glyceric acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glyceric acid"
"Glycerol 2 phosphate"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glycerol 2 phosphate"
"Glycerol 2P"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glycerol 2P"
"Glycine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Glycine"
"Gly-Gly"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Gly-Gly"
"Guanine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Guanine"
"Gulono gamma lactone"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Gulono gamma lactone"
"Gulono-gamma-lactone"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Gulono-gamma-lactone"
"Histidine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Histidine"
"Homocystein"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Homocystein"
"Homocystine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Homocystine"
"Homoserine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Homoserine"
"Hypotaurine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Hypotaurine"
"IAA"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"IAA"
"Iditol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Iditol"
"Iduronic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Iduronic acid"
"iP"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"iP"
"Isoascorbate"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Isoascorbate"
"Isocitric acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Isocitric acid"
"Isoleucine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Isoleucine"
"Isomaltose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Isomaltose"
"Isomaltotriose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Isomaltotriose"
"JA"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"JA"
"Kestose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Kestose"
"Kojibiose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Kojibiose"
"Kynurenine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Kynurenine"
"Lactic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Lactic acid"
"Lactose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Lactose"
"Lactulose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Lactulose"
"Laminaribiose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Laminaribiose"
"Lanosterol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Lanosterol"
"Leucine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Leucine"
"Lysine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Lysine"
"Malic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Malic acid"
"Malonic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Malonic acid"
"Maltitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Maltitol"
"Maltose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Maltose"
"Maltotriose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Maltotriose"
"Mannitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Mannitol"
"Mannose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Mannose"
"Melezitose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Melezitose"
"Melibiose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Melibiose"
"meso-Erythritol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"meso-Erythritol"
"Methionine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Methionine"
"Methyl_C13-0_FAME"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Methyl_C13-0_FAME"
"Methyl_C14-0_FAME"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Methyl_C14-0_FAME"
"Methyl_C15-0_FAME"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Methyl_C15-0_FAME"
"Methyl_C16-0_FAME"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"Methyl_C16-0_FAME"
"methyl-alpha-Glucopyranoside"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"methyl-alpha-Glucopyranoside"
"methyl-alpha-glucopyranoside"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"methyl-alpha-glucopyranoside"
"Myo-Inositol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Myo-Inositol"
"myo-Inositol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"myo-Inositol"
"N-acetyl-Galactosamine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"N-acetyl-Galactosamine"
"N-acetyl-Glucosamine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"N-acetyl-Glucosamine"
"N-acetyl-Mannosamine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"N-acetyl-Mannosamine"
"Nicotineamide"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Nicotineamide"
"Nigerose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Nigerose"
"Norleucine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Norleucine"
"Norvaline"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Norvaline"
"Ononitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Ononitol"
"Ornithine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Ornithine"
"Oxalic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Oxalic acid"
"Palatinose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Palatinose"
"p-amino benzoic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"p-amino benzoic acid"
"Panose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Panose"
"Phenylalanine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Phenylalanine"
"Phosphoenolpyruvic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Phosphoenolpyruvic acid"
"Phosphoserine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Phosphoserine"
"Pinitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Pinitol"
"Proline"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Proline"
"Psicose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Psicose"
"Putresine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Putresine"
"Pyroglutamic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Pyroglutamic acid"
"Pyruvic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Pyruvic acid"
"Quinic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Quinic acid"
"Raffinose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Raffinose"
"Rhamnose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Rhamnose"
"Ribose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Ribose"
"SA"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"SA"
"Sarcosine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Sarcosine"
"Serine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Serine"
"Sophorose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Sophorose"
"Sorbitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Sorbitol"
"Sorbose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Sorbose"
"Stigmasterol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Stigmasterol"
"Succinic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Succinic acid"
"Sucrose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Sucrose"
"Syringic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Syringic acid"
"Tagatose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Tagatose"
"Tartaric acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Tartaric acid"
"Threitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Threitol"
"Threonic acid"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Threonic acid"
"Threonine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Threonine"
"Threose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Threose"
"Thymine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Thymine"
"trans-4OH-proline"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"trans-4OH-proline"
"Trehalose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Trehalose"
"Tryptophan"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Tryptophan"
"Turanose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Turanose"
"Tyrosine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Tyrosine"
"tZ"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"tZ"
"Uracil"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Uracil"
"Valine"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Valine"
"Xylitol"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Xylitol"
"Xylobiose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Xylobiose"
"Xylose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Xylose"
"Xylulose"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"pure substance"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60003"	"Sample collection"	"Xylulose"
