"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"
"Cel"	"Caenorhabditis elegans"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/6239"	"whole organism"	"EFO"	"http://www.ebi.ac.uk/efo/EFO_0002906"	"Sample collection"	"Cel"
"Cer_brain"	"Sus scrofa"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9823"	"brain"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000142"	"Sample collection"	"Cer_brain"
"Cer_egg"	"Gallus gallus"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9031"	"egg"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000369"	"Sample collection"	"Cer_egg"
"PC"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"PC"
"PE_PG"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"PE_PG"
"PI"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"PI"
"PS"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"PS"
"TG"	"reference compound"	"BAO"	"http://www.bioassayontology.org/bao#BAO_0002092"	"mixture"	"CHEBI"	"http://purl.obolibrary.org/obo/CHEBI_60004"	"Sample collection"	"TG"
