"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Batch]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Time]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[Diet]"	"Term Source REF"	"Term Accession Number"
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI056_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI056_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI056_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI056_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI292_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI292_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI292_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI292_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI041_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI041_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI041_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI041_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI045_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI045_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI045_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI045_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI051_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI051_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI051_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI051_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI057_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI057_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI057_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI057_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI058_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI058_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI058_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI058_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI061_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI061_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI061_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI061_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI060_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI060_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI060_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI060_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI062_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI062_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI062_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI062_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI063_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI063_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI063_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI063_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI064_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI064_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI064_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI064_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI066_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI066_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI066_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI066_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI068_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI068_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI068_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI068_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI069_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI069_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI069_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI069_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI070_DietA_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI070_DietA_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI070_DietA_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI070_DietA_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietA"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI078_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI078_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI078_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI078_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI079_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI079_DietB_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI079_DietB_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI079_DietB_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI081_DietC_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI081_DietC_V2"	"6"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI081_DietC_V3"	"12"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI081_DietC_V4"	"18"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietC"	""	""
"FLAVUR_Project"	"Homo sapiens"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/9606"	"urine"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0001419"	"Batch1"	""	""	"Sample collection"	"JALI091_DietB_V1"	"0"	"week"	"UO"	"http://purl.obolibrary.org/obo/UO_0000034"	"DietB"	""	""
