"variable.name"	"Bur.189_2.D.5_01_37766"	"Bur.189_2.D.5_01_37808"	"Bur.190_2.D.6_01_37767"	"Bur.190_2.D.6_01_37809"	"Bur.191_2.D.7_01_37770"	"Bur.191_2.D.7_01_37812"	"Bur.192_2.D.8_01_37771"	"Bur.192_2.D.8_01_37813"	"Bur.237_1.A.1_01_38187"	"Bur.237_1.A.1_01_38229"	"Bur.238_1.A.2_01_38188"	"Bur.238_1.A.2_01_38230"	"Bur.239_1.A.3_01_38189"	"Bur.239_1.A.3_01_38231"	"Bur.240_1.A.4_01_38190"	"Bur.240_1.A.4_01_38232"	"Bur.324_1.D.5_01_38298"	"Bur.324_1.D.5_01_38342"	"Bur.325_1.D.6_01_38299"	"Bur.325_1.D.6_01_38343"	"Bur.326_1.D.7_01_38302"	"Bur.326_1.D.7_01_38346"	"Bur.327_1.D.8_01_38303"	"Bur.327_1.D.8_01_38347"	"Can.193_2.E.1_01_37772"	"Can.193_2.E.1_01_37814"	"Can.194_2.E.2_01_37773"	"Can.194_2.E.2_01_37815"	"Can.195_2.E.3_01_37774"	"Can.195_2.E.3_01_37816"	"Can.196_2.E.4_01_37775"	"Can.196_2.E.4_01_37817"	"Can.245_1.B.1_01_38195"	"Can.245_1.B.1_01_38237"	"Can.246_1.B.2_01_38196"	"Can.246_1.B.2_01_38238"	"Can.247_1.B.3_01_38198"	"Can.247_1.B.3_01_38240"	"Can.248_1.B.4_01_38199"	"Can.248_1.B.4_01_38241"	"Can.316_1.C.5_01_38290"	"Can.316_1.C.5_01_38334"	"Can.317_1.C.6_01_38291"	"Can.317_1.C.6_01_38335"	"Can.318_1.C.7_01_38292"	"Can.318_1.C.7_01_38336"	"Can.319_1.C.8_01_38293"	"Can.319_1.C.8_01_38337"	"Col.121_1.A.1_01_37642"	"Col.121_1.A.1_01_37689"	"Col.122_1.A.2_01_37643"	"Col.122_1.A.2_01_37690"	"Col.123_1.A.3_01_37644"	"Col.123_1.A.3_01_37691"	"Col.124_1.A.4_01_37645"	"Col.124_1.A.4_01_37692"	"Col.261_1.D.1_01_38213"	"Col.261_1.D.1_01_38255"	"Col.262_1.D.2_01_38214"	"Col.262_1.D.2_01_38256"	"Col.263_1.D.3_01_38215"	"Col.263_1.D.3_01_38257"	"Col.264_1.D.4_01_38216"	"Col.264_1.D.4_01_38258"	"Col.356_2.C.5_01_38383"	"Col.356_2.C.5_01_38431"	"Col.357_2.C.6_01_38384"	"Col.357_2.C.6_01_38432"	"Col.358_2.C.7_01_38385"	"Col.358_2.C.7_01_38433"	"Col.359_2.C.8_01_38386"	"Col.359_2.C.8_01_38434"	"Ct.137_1.C.1_01_37659"	"Ct.137_1.C.1_01_37706"	"Ct.138_1.C.2_01_37660"	"Ct.138_1.C.2_01_37707"	"Ct.139_1.C.3_01_37661"	"Ct.139_1.C.3_01_37708"	"Ct.140_1.C.4_01_37662"	"Ct.140_1.C.4_01_37709"	"Ct.221_2.D.1_01_38119"	"Ct.221_2.D.1_01_38165"	"Ct.222_2.D.2_01_38120"	"Ct.222_2.D.2_01_38166"	"Ct.223_2.D.3_01_38121"	"Ct.223_2.D.3_01_38167"	"Ct.224_2.D.4_01_38122"	"Ct.224_2.D.4_01_38168"	"Ct.296_1.A.1_01_38271"	"Ct.296_1.A.1_01_38315"	"Ct.298_1.A.3_01_38272"	"Ct.298_1.A.3_01_38316"	"Ct.299_1.A.4_01_38273"	"Ct.299_1.A.4_01_38317"	"Edi.173_2.B.5_01_37749"	"Edi.173_2.B.5_01_37791"	"Edi.174_2.B.6_01_37750"	"Edi.174_2.B.6_01_37792"	"Edi.175_2.B.7_01_37751"	"Edi.175_2.B.7_01_37793"	"Edi.176_2.B.8_01_37752"	"Edi.176_2.B.8_01_37794"	"Edi.197_2.A.1_01_38094"	"Edi.197_2.A.1_01_38140"	"Edi.198_2.A.2_01_38095"	"Edi.198_2.A.2_01_38141"	"Edi.199_2.A.3_01_38096"	"Edi.199_2.A.3_01_38142"	"Edi.200_2.A.4_01_38097"	"Edi.200_2.A.4_01_38143"	"Edi.340_2.A.5_01_38365"	"Edi.340_2.A.5_01_38412"	"Edi.341_2.A.6_01_38366"	"Edi.341_2.A.6_01_38413"	"Edi.342_2.A.7_01_38367"	"Edi.342_2.A.7_01_38414"	"Edi.343_2.A.8_01_38368"	"Edi.343_2.A.8_01_38415"	"Hi.129_1.B.1_01_37650"	"Hi.129_1.B.1_01_37697"	"Hi.130_1.B.2_01_37651"	"Hi.130_1.B.2_01_37698"	"Hi.131_1.B.3_01_37653"	"Hi.131_1.B.3_01_37700"	"Hi.132_1.B.4_01_37654"	"Hi.132_1.B.4_01_37701"	"Hi.205_2.B.1_01_38102"	"Hi.205_2.B.1_01_38148"	"Hi.206_2.B.2_01_38103"	"Hi.206_2.B.2_01_38149"	"Hi.207_2.B.3_01_38105"	"Hi.207_2.B.3_01_38151"	"Hi.208_2.B.4_01_38106"	"Hi.208_2.B.4_01_38152"	"Hi.348_2.B.5_01_38374"	"Hi.348_2.B.5_01_38422"	"Hi.349_2.B.6_01_38375"	"Hi.349_2.B.6_01_38423"	"Hi.350_2.B.7_01_38376"	"Hi.350_2.B.7_01_38424"	"Hi.351_2.B.8_01_38377"	"Hi.351_2.B.8_01_38425"	"Kn.141_1.C.5_01_37664"	"Kn.141_1.C.5_01_37711"	"Kn.142_1.C.6_01_37665"	"Kn.142_1.C.6_01_37712"	"Kn.143_1.C.7_01_37666"	"Kn.143_1.C.7_01_37713"	"Kn.144_1.C.8_01_37667"	"Kn.144_1.C.8_01_37714"	"Kn.213_2.C.1_01_38111"	"Kn.213_2.C.1_01_38157"	"Kn.214_2.C.2_01_38112"	"Kn.214_2.C.2_01_38158"	"Kn.215_2.C.3_01_38113"	"Kn.215_2.C.3_01_38159"	"Kn.216_2.C.4_01_38114"	"Kn.216_2.C.4_01_38160"	"Kn.300_1.A.5_01_38274"	"Kn.300_1.A.5_01_38318"	"Kn.302_1.A.7_01_38275"	"Kn.302_1.A.7_01_38319"	"Kn.303_1.A.8_01_38276"	"Kn.303_1.A.8_01_38320"	"Ler.145_1.D.1_01_37668"	"Ler.145_1.D.1_01_37715"	"Ler.146_1.D.2_01_37669"	"Ler.146_1.D.2_01_37716"	"Ler.147_1.D.3_01_37670"	"Ler.147_1.D.3_01_37717"	"Ler.148_1.D.4_01_37671"	"Ler.148_1.D.4_01_37718"	"Ler.269_1.E.1_01_38223"	"Ler.269_1.E.1_01_38265"	"Ler.271_1.E.3_01_38224"	"Ler.271_1.E.3_01_38266"	"Ler.272_1.E.4_01_38225"	"Ler.272_1.E.4_01_38267"	"Ler.304_1.B.1_01_38277"	"Ler.304_1.B.1_01_38321"	"Ler.305_1.B.2_01_38278"	"Ler.305_1.B.2_01_38322"	"Ler.306_1.B.3_01_38280"	"Ler.306_1.B.3_01_38324"	"Ler.307_1.B.4_01_38281"	"Ler.307_1.B.4_01_38325"	"Mt.133_1.B.5_01_37655"	"Mt.133_1.B.5_01_37702"	"Mt.134_1.B.6_01_37656"	"Mt.134_1.B.6_01_37703"	"Mt.135_1.B.7_01_37657"	"Mt.135_1.B.7_01_37704"	"Mt.136_1.B.8_01_37658"	"Mt.136_1.B.8_01_37705"	"Mt.241_1.A.5_01_38191"	"Mt.241_1.A.5_01_38233"	"Mt.242_1.A.6_01_38192"	"Mt.242_1.A.6_01_38234"	"Mt.243_1.A.7_01_38193"	"Mt.243_1.A.7_01_38235"	"Mt.244_1.A.8_01_38194"	"Mt.244_1.A.8_01_38236"	"Mt.364_2.D.5_01_38391"	"Mt.364_2.D.5_01_38439"	"Mt.365_2.D.6_01_38392"	"Mt.365_2.D.6_01_38440"	"Mt.366_2.D.7_01_38395"	"Mt.366_2.D.7_01_38443"	"Mt.367_2.D.8_01_38396"	"Mt.367_2.D.8_01_38444"	"No.181_2.C.5_01_37758"	"No.181_2.C.5_01_37800"	"No.182_2.C.6_01_37759"	"No.182_2.C.6_01_37801"	"No.183_2.C.7_01_37760"	"No.183_2.C.7_01_37802"	"No.184_2.C.8_01_37761"	"No.184_2.C.8_01_37803"	"No.253_1.C.1_01_38204"	"No.253_1.C.1_01_38246"	"No.254_1.C.2_01_38205"	"No.254_1.C.2_01_38247"	"No.255_1.C.3_01_38206"	"No.255_1.C.3_01_38248"	"No.256_1.C.4_01_38207"	"No.256_1.C.4_01_38249"	"No.308_1.B.5_01_38282"	"No.308_1.B.5_01_38326"	"No.309_1.B.6_01_38283"	"No.309_1.B.6_01_38327"	"No.310_1.B.7_01_38284"	"No.310_1.B.7_01_38328"	"Oy.149_1.D.5_01_37672"	"Oy.149_1.D.5_01_37719"	"Oy.150_1.D.6_01_37673"	"Oy.150_1.D.6_01_37720"	"Oy.151_1.D.7_01_37676"	"Oy.151_1.D.7_01_37723"	"Oy.152_1.D.8_01_37677"	"Oy.152_1.D.8_01_37724"	"Oy.225_2.D.5_01_38123"	"Oy.225_2.D.5_01_38169"	"Oy.226_2.D.6_01_38124"	"Oy.226_2.D.6_01_38170"	"Oy.227_2.D.7_01_38127"	"Oy.227_2.D.7_01_38173"	"Oy.228_2.D.8_01_38128"	"Oy.228_2.D.8_01_38174"	"Oy.332_1.E.5_01_38308"	"Oy.332_1.E.5_01_38354"	"Oy.333_1.E.6_01_38309"	"Oy.333_1.E.6_01_38355"	"Oy.334_1.E.7_01_38310"	"Oy.334_1.E.7_01_38356"	"Oy.335_1.E.8_01_38311"	"Oy.335_1.E.8_01_38357"	"Po.185_2.D.1_01_37762"	"Po.185_2.D.1_01_37804"	"Po.186_2.D.2_01_37763"	"Po.186_2.D.2_01_37805"	"Po.187_2.D.3_01_37764"	"Po.187_2.D.3_01_37806"	"Po.188_2.D.4_01_37765"	"Po.188_2.D.4_01_37807"	"Po.265_1.D.5_01_38217"	"Po.265_1.D.5_01_38259"	"Po.266_1.D.6_01_38218"	"Po.266_1.D.6_01_38260"	"Po.267_1.D.7_01_38221"	"Po.267_1.D.7_01_38263"	"Po.268_1.D.8_01_38222"	"Po.268_1.D.8_01_38264"	"Po.368_2.E.1_01_38397"	"Po.368_2.E.1_01_38445"	"Po.369_2.E.2_01_38398"	"Po.369_2.E.2_01_38446"	"Po.370_2.E.3_01_38399"	"Po.370_2.E.3_01_38447"	"Po.371_2.E.4_01_38400"	"Po.371_2.E.4_01_38448"	"Rsch.177_2.C.1_01_37753"	"Rsch.177_2.C.1_01_37795"	"Rsch.178_2.C.2_01_37754"	"Rsch.178_2.C.2_01_37796"	"Rsch.179_2.C.3_01_37755"	"Rsch.179_2.C.3_01_37797"	"Rsch.180_2.C.4_01_37756"	"Rsch.180_2.C.4_01_37798"	"Rsch.229_2.E.1_01_38129"	"Rsch.229_2.E.1_01_38175"	"Rsch.230_2.E.2_01_38130"	"Rsch.230_2.E.2_01_38176"	"Rsch.231_2.E.3_01_38131"	"Rsch.231_2.E.3_01_38177"	"Rsch.232_2.E.4_01_38132"	"Rsch.232_2.E.4_01_38178"	"Rsch.336_2.A.1_01_38361"	"Rsch.336_2.A.1_01_38408"	"Rsch.337_2.A.2_01_38362"	"Rsch.337_2.A.2_01_38409"	"Rsch.338_2.A.3_01_38363"	"Rsch.338_2.A.3_01_38410"	"Rsch.339_2.A.4_01_38364"	"Rsch.339_2.A.4_01_38411"	"Sf.157_1.E.5_01_37682"	"Sf.157_1.E.5_01_37729"	"Sf.158_1.E.6_01_37683"	"Sf.158_1.E.6_01_37730"	"Sf.159_1.E.7_01_37684"	"Sf.159_1.E.7_01_37731"	"Sf.160_1.E.8_01_37685"	"Sf.160_1.E.8_01_37732"	"Sf.201_2.A.5_01_38098"	"Sf.201_2.A.5_01_38144"	"Sf.202_2.A.6_01_38099"	"Sf.202_2.A.6_01_38145"	"Sf.203_2.A.7_01_38100"	"Sf.203_2.A.7_01_38146"	"Sf.204_2.A.8_01_38101"	"Sf.204_2.A.8_01_38147"	"Sf.312_1.C.1_01_38285"	"Sf.312_1.C.1_01_38329"	"Sf.313_1.C.2_01_38286"	"Sf.313_1.C.2_01_38330"	"Sf.314_1.C.3_01_38287"	"Sf.314_1.C.3_01_38331"	"Sf.315_1.C.4_01_38288"	"Sf.315_1.C.4_01_38332"	"Tsu.153_1.E.1_01_37678"	"Tsu.153_1.E.1_01_37725"	"Tsu.154_1.E.2_01_37679"	"Tsu.154_1.E.2_01_37726"	"Tsu.155_1.E.3_01_37680"	"Tsu.155_1.E.3_01_37727"	"Tsu.156_1.E.4_01_37681"	"Tsu.156_1.E.4_01_37728"	"Tsu.233_2.E.5_01_38133"	"Tsu.233_2.E.5_01_38179"	"Tsu.234_2.E.6_01_38134"	"Tsu.234_2.E.6_01_38180"	"Tsu.235_2.E.7_01_38135"	"Tsu.235_2.E.7_01_38181"	"Tsu.236_2.E.8_01_38136"	"Tsu.236_2.E.8_01_38182"	"Tsu.344_2.B.1_01_38369"	"Tsu.344_2.B.1_01_38416"	"Tsu.345_2.B.2_01_38370"	"Tsu.345_2.B.2_01_38417"	"Tsu.346_2.B.3_01_38372"	"Tsu.346_2.B.3_01_38420"	"Tsu.347_2.B.4_01_38373"	"Tsu.347_2.B.4_01_38421"	"Wil.166_2.A.6_01_37741"	"Wil.166_2.A.6_01_37783"	"Wil.167_2.A.7_01_37742"	"Wil.167_2.A.7_01_37784"	"Wil.168_2.A.8_01_37743"	"Wil.168_2.A.8_01_37785"	"Wil.249_1.B.5_01_38200"	"Wil.249_1.B.5_01_38242"	"Wil.250_1.B.6_01_38201"	"Wil.250_1.B.6_01_38243"	"Wil.251_1.B.7_01_38202"	"Wil.251_1.B.7_01_38244"	"Wil.252_1.B.8_01_38203"	"Wil.252_1.B.8_01_38245"	"Wil.360_2.D.1_01_38387"	"Wil.360_2.D.1_01_38435"	"Wil.361_2.D.2_01_38388"	"Wil.361_2.D.2_01_38436"	"Wil.362_2.D.3_01_38389"	"Wil.362_2.D.3_01_38437"	"Wil.363_2.D.4_01_38390"	"Wil.363_2.D.4_01_38438"	"Ws.125_1.A.5_01_37646"	"Ws.125_1.A.5_01_37693"	"Ws.126_1.A.6_01_37647"	"Ws.126_1.A.6_01_37694"	"Ws.127_1.A.7_01_37648"	"Ws.127_1.A.7_01_37695"	"Ws.128_1.A.8_01_37649"	"Ws.128_1.A.8_01_37696"	"Ws.257_1.C.5_01_38209"	"Ws.257_1.C.5_01_38251"	"Ws.258_1.C.6_01_38210"	"Ws.258_1.C.6_01_38252"	"Ws.259_1.C.7_01_38211"	"Ws.259_1.C.7_01_38253"	"Ws.260_1.C.8_01_38212"	"Ws.260_1.C.8_01_38254"	"Ws.352_2.C.1_01_38378"	"Ws.352_2.C.1_01_38426"	"Ws.353_2.C.2_01_38379"	"Ws.353_2.C.2_01_38427"	"Ws.354_2.C.3_01_38380"	"Ws.354_2.C.3_01_38428"	"Ws.355_2.C.4_01_38381"	"Ws.355_2.C.4_01_38429"	"Wu.161_2.A.1_01_37737"	"Wu.161_2.A.1_01_37779"	"Wu.162_2.A.2_01_37738"	"Wu.162_2.A.2_01_37780"	"Wu.163_2.A.3_01_37739"	"Wu.163_2.A.3_01_37781"	"Wu.164_2.A.4_01_37740"	"Wu.164_2.A.4_01_37782"	"Wu.217_2.C.5_01_38116"	"Wu.217_2.C.5_01_38162"	"Wu.218_2.C.6_01_38117"	"Wu.218_2.C.6_01_38163"	"Wu.219_2.C.7_01_38118"	"Wu.219_2.C.7_01_38164"	"Wu.320_1.D.1_01_38294"	"Wu.320_1.D.1_01_38338"	"Wu.321_1.D.2_01_38295"	"Wu.321_1.D.2_01_38339"	"Wu.322_1.D.3_01_38296"	"Wu.322_1.D.3_01_38340"	"Wu.323_1.D.4_01_38297"	"Wu.323_1.D.4_01_38341"	"Zu.169_2.B.1_01_37744"	"Zu.169_2.B.1_01_37786"	"Zu.170_2.B.2_01_37745"	"Zu.170_2.B.2_01_37787"	"Zu.171_2.B.3_01_37747"	"Zu.171_2.B.3_01_37789"	"Zu.172_2.B.4_01_37748"	"Zu.172_2.B.4_01_37790"	"Zu.209_2.B.5_01_38107"	"Zu.209_2.B.5_01_38153"	"Zu.210_2.B.6_01_38108"	"Zu.210_2.B.6_01_38154"	"Zu.211_2.B.7_01_38109"	"Zu.211_2.B.7_01_38155"	"Zu.212_2.B.8_01_38110"	"Zu.212_2.B.8_01_38156"	"Zu.328_1.E.1_01_38304"	"Zu.328_1.E.1_01_38348"	"Zu.329_1.E.2_01_38305"	"Zu.329_1.E.2_01_38349"	"Zu.330_1.E.3_01_38306"	"Zu.330_1.E.3_01_38352"	"Zu.331_1.E.4_01_38307"	"Zu.331_1.E.4_01_38353"
"X422.02_38"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X436.04_39"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X450.05_44"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"X420.04_143"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
